;File (Wave in A; Flux in erg/s/cm2/A)   MJD_start        MJD_end          Wave  Flux        Unc       
ogg0m404-kb82-20210828-0264-e91.fits.fz  59455.525739607  59455.525970487  5450  6.4767e-14  2.2968e-16
elp0m411-kb92-20210829-0107-e91.fits.fz  59456.424781945  59456.425016714  5450  7.2077e-14  5.6550e-16
ogg0m404-kb82-20210829-0187-e91.fits.fz  59456.522942350  59456.523173172  5450  6.0356e-14  2.3429e-16
tfn0m410-kb98-20210830-0168-e91.fits.fz  59457.127836795  59457.128071528  5450  5.8097e-14  3.3549e-16
lsc0m409-kb29-20210830-0386-e91.fits.fz  59457.413646783  59457.413881563  5450  5.1919e-14  4.4542e-16
tfn0m410-kb98-20210831-0175-e91.fits.fz  59458.125234144  59458.125469005  5450  5.7138e-14  3.2239e-16
tfn0m410-kb98-20210901-0244-e91.fits.fz  59459.122449445  59459.122684248  5450  5.2296e-14  3.1186e-16
tfn0m410-kb98-20210902-0220-e91.fits.fz  59460.126247119  59460.126481887  5450  5.2790e-14  3.1972e-16
elp0m411-kb92-20210902-0119-e91.fits.fz  59460.443331123  59460.443565892  5450  6.3739e-14  8.2932e-16
tfn0m410-kb98-20210903-0218-e91.fits.fz  59461.150524410  59461.150759179  5450  5.9636e-14  3.3426e-16
elp0m411-kb92-20210904-0163-e91.fits.fz  59462.363531563  59462.363766308  5450  5.7458e-14  4.8935e-16
tfn0m410-kb98-20210905-0227-e91.fits.fz  59463.126623357  59463.126858149  5450  5.2027e-14  4.3855e-16
tfn0m410-kb98-20210906-0184-e91.fits.fz  59464.121025336  59464.121260139  5450  5.9291e-14  3.8159e-16
elp0m411-kb92-20210906-0162-e91.fits.fz  59464.381107871  59464.381342628  5450  5.8091e-14  4.3077e-16
tfn0m410-kb98-20210907-0258-e91.fits.fz  59465.190205521  59465.190440244  5450  5.0570e-14  3.5829e-16
tfn0m410-kb98-20210908-0149-e91.fits.fz  59466.112924538  59466.113159271  5450  4.5230e-14  5.6361e-16
tfn0m410-kb98-20210909-0163-e91.fits.fz  59467.073927570  59467.074162385  5450  5.0073e-14  3.8305e-16
tfn0m410-kb98-20210909-0166-e91.fits.fz  59467.083255510  59467.083490336  5450  5.0784e-14  3.7515e-16
tfn0m410-kb98-20210909-0169-e91.fits.fz  59467.093685105  59467.093919966  5450  4.8956e-14  3.6688e-16
tfn0m410-kb98-20210909-0172-e91.fits.fz  59467.104095567  59467.104330348  5450  4.8439e-14  3.4466e-16
tfn0m410-kb98-20210909-0192-e91.fits.fz  59467.134856505  59467.135091332  5450  4.9736e-14  3.3431e-16
ogg0m406-kb27-20210909-0214-e91.fits.fz  59467.626114954  59467.626345672  5450  5.1993e-14  2.3169e-16
ogg0m406-kb27-20210910-0158-e91.fits.fz  59468.490224283  59468.490455162  5450  5.1407e-14  2.4063e-16
tfn0m410-kb98-20210911-0225-e91.fits.fz  59469.124298392  59469.124533207  5450  4.5699e-14  1.6975e-15
tfn0m410-kb98-20210911-0228-e91.fits.fz  59469.134644503  59469.134879352  5450  4.3690e-14  3.5048e-16
tfn0m410-kb98-20210911-0231-e91.fits.fz  59469.145148044  59469.145382790  5450  4.3601e-14  3.5516e-16
tfn0m410-kb98-20210911-0234-e91.fits.fz  59469.155486239  59469.155721054  5450  4.3003e-14  3.3639e-16
tfn0m410-kb98-20210911-0276-e91.fits.fz  59469.235197836  59469.235432593  5450  4.7038e-14  3.5098e-16
tfn0m410-kb98-20210912-0203-e91.fits.fz  59470.101189005  59470.101423739  5450  5.0024e-14  3.7180e-16
tfn0m410-kb98-20210913-0160-e91.fits.fz  59471.089629896  59471.089864723  5450  5.1207e-14  3.7979e-16
tfn0m410-kb98-20210914-0285-e91.fits.fz  59472.086880151  59472.087114862  5450  5.1494e-14  3.3597e-16
tfn0m410-kb98-20210915-0288-e91.fits.fz  59473.169396123  59473.169630950  5450  4.8754e-14  2.9975e-16
elp0m411-kb92-20210916-0133-e91.fits.fz  59474.357068658  59474.357303392  5450  4.5600e-14  4.0447e-16
tfn0m410-kb98-20210917-0484-e91.fits.fz  59475.114249433  59475.114484167  5450  4.1741e-14  3.2907e-16
elp0m411-kb92-20210918-0160-e91.fits.fz  59476.370330082  59476.370564862  5450  5.8183e-14  4.5305e-16
tfn0m410-kb98-20210919-0173-e91.fits.fz  59477.107582593  59477.107817350  5450  5.5425e-14  3.5830e-16
tfn0m410-kb98-20210921-0383-e91.fits.fz  59479.101450232  59479.101685035  5450  5.7049e-14  4.2241e-16
ogg0m404-kb82-20211124-0117-e91.fits.fz  59543.287867154  59543.288097917  5450  5.0177e-14  2.1700e-16
ogg0m404-kb82-20211125-0155-e91.fits.fz  59544.287839954  59544.288070834  5450  4.6682e-14  1.9630e-16
ogg0m404-kb82-20211126-0139-e91.fits.fz  59545.287955035  59545.288185857  5450  5.2308e-14  2.0811e-16
ogg0m406-kb27-20211127-0117-e91.fits.fz  59546.277465533  59546.277696297  5450  5.5849e-14  2.5534e-16
elp0m411-kb92-20211128-0207-e91.fits.fz  59547.257610973  59547.257845730  5450  5.5469e-14  6.9648e-16
elp0m411-kb92-20211130-0163-e91.fits.fz  59549.153561957  59549.153796725  5450  4.9699e-14  5.1256e-16
elp0m411-kb92-20211130-0218-e91.fits.fz  59549.261834665  59549.262069410  5450  5.0035e-14  4.4346e-16
elp0m411-kb92-20211201-0228-e91.fits.fz  59550.257628357  59550.257863114  5450  5.2779e-14  4.1883e-16
elp0m411-kb92-20211203-0176-e91.fits.fz  59552.172057524  59552.172292304  5450  5.6890e-14  4.1440e-16
elp0m411-kb92-20211203-0241-e91.fits.fz  59552.257685660  59552.257920440  5450  5.6780e-14  3.9250e-16
ogg0m404-kb82-20210720-0170-e91.fits.fz  59416.605225128  59416.605340139  7670  1.1964e-13  1.0453e-15
tfn0m414-kb93-20210721-0130-e91.fits.fz  59417.210836760  59417.210955660  7670  1.0388e-13  4.2839e-16
tfn0m414-kb93-20210722-0221-e91.fits.fz  59418.208098542  59418.208217478  7670  9.6480e-14  3.5904e-16
tfn0m414-kb93-20210723-0177-e91.fits.fz  59419.205389375  59419.205508299  7670  8.2730e-14  5.3202e-16
ogg0m404-kb82-20210724-0165-e91.fits.fz  59420.620009167  59420.620124248  7670  8.6966e-14  3.6243e-16
tfn0m410-kb98-20210725-0313-e91.fits.fz  59421.200030116  59421.200149098  7670  7.8680e-14  5.9725e-16
tfn0m414-kb93-20210727-0116-e91.fits.fz  59423.194455788  59423.194574653  7670  6.7586e-14  3.7642e-16
tfn0m414-kb93-20210728-0130-e91.fits.fz  59424.191772779  59424.191891679  7670  8.7239e-14  3.3799e-16
tfn0m410-kb98-20210809-0394-e91.fits.fz  59436.194530568  59436.194649653  7670  8.0686e-14  4.3589e-16
tfn0m410-kb98-20210810-0248-e91.fits.fz  59437.217672304  59437.217791366  7670  7.6441e-14  4.3072e-16
tfn0m410-kb98-20210811-0251-e91.fits.fz  59438.210828183  59438.210947211  7670  7.9474e-14  4.1477e-16
tfn0m410-kb98-20210812-0215-e91.fits.fz  59439.177418832  59439.177537860  7670  8.5362e-14  4.8316e-16
tfn0m410-kb98-20210813-0204-e91.fits.fz  59440.174643022  59440.174762038  7670  8.5566e-14  5.1372e-16
tfn0m410-kb98-20210814-0188-e91.fits.fz  59441.188879769  59441.188998797  7670  8.6359e-14  6.3555e-16
ogg0m406-kb27-20210815-0306-e91.fits.fz  59442.568699063  59442.568814075  7670  7.8700e-14  3.7049e-16
tfn0m410-kb98-20210816-0225-e91.fits.fz  59443.186427095  59443.186546123  7670  7.9402e-14  5.6081e-16
tfn0m410-kb98-20210817-0539-e91.fits.fz  59444.164815961  59444.164934966  7670  7.3740e-14  6.2082e-16
tfn0m410-kb98-20210818-0215-e91.fits.fz  59445.163991598  59445.164110603  7670  8.5571e-14  5.2641e-16
ogg0m406-kb27-20210819-0210-e91.fits.fz  59446.584448519  59446.584563554  7670  9.3515e-14  4.2561e-16
elp0m411-kb92-20210820-0111-e91.fits.fz  59447.398480973  59447.398599966  7670  8.8005e-14  1.1473e-15
tfn0m410-kb98-20210821-0187-e91.fits.fz  59448.207200625  59448.207319665  7670  8.9738e-14  4.4512e-16
tfn0m410-kb98-20210822-0177-e91.fits.fz  59449.150141771  59449.150260776  7670  9.1694e-14  4.6175e-16
tfn0m410-kb98-20210823-0442-e91.fits.fz  59450.147518600  59450.147637616  7670  9.4756e-14  4.6399e-16
tfn0m410-kb98-20210824-0158-e91.fits.fz  59451.144752408  59451.144871401  7670  7.8673e-14  4.4445e-16
elp0m411-kb92-20210824-0142-e91.fits.fz  59451.437589086  59451.437708079  7670  8.0578e-14  5.1355e-16
elp0m411-kb92-20210825-0155-e91.fits.fz  59452.384963959  59452.385082940  7670  7.4802e-14  6.1399e-16
tfn0m410-kb98-20210826-0168-e91.fits.fz  59453.139249769  59453.139368808  7670  7.0270e-14  4.4803e-16
tfn0m410-kb98-20210827-0383-e91.fits.fz  59454.148924491  59454.149043542  7670  7.3516e-14  5.6273e-16
tfn0m410-kb98-20210828-0162-e91.fits.fz  59455.133761621  59455.133880649  7670  8.6662e-14  5.8939e-16
ogg0m404-kb82-20210828-0265-e91.fits.fz  59455.526180903  59455.526295927  7670  8.6754e-14  3.0917e-16
elp0m411-kb92-20210829-0108-e91.fits.fz  59456.425197952  59456.425316945  7670  9.5556e-14  6.9026e-16
ogg0m404-kb82-20210829-0188-e91.fits.fz  59456.523417686  59456.523532767  7670  8.6689e-14  3.2455e-16
tfn0m410-kb98-20210830-0169-e91.fits.fz  59457.128289202  59457.128408230  7670  8.3350e-14  4.5960e-16
lsc0m409-kb29-20210830-0387-e91.fits.fz  59457.414137883  59457.414256910  7670  7.9039e-14  6.1806e-16
tfn0m410-kb98-20210831-0176-e91.fits.fz  59458.125683623  59458.125802686  7670  8.4919e-14  4.5962e-16
tfn0m410-kb98-20210901-0245-e91.fits.fz  59459.122900267  59459.123019318  7670  7.8249e-14  4.2981e-16
tfn0m410-kb98-20210902-0221-e91.fits.fz  59460.126702362  59460.126821355  7670  7.4912e-14  4.4441e-16
elp0m411-kb92-20210902-0120-e91.fits.fz  59460.443748600  59460.443867640  7670  8.4472e-14  1.0426e-15
tfn0m410-kb98-20210903-0219-e91.fits.fz  59461.150978531  59461.151097582  7670  8.1688e-14  4.9826e-16
elp0m411-kb92-20210904-0164-e91.fits.fz  59462.363918808  59462.364037836  7670  8.2194e-14  6.1906e-16
tfn0m410-kb98-20210905-0228-e91.fits.fz  59463.127108577  59463.127227674  7670  7.4065e-14  5.8028e-16
tfn0m410-kb98-20210906-0185-e91.fits.fz  59464.121471436  59464.121590440  7670  8.3484e-14  5.6693e-16
elp0m411-kb92-20210906-0163-e91.fits.fz  59464.381499676  59464.381618670  7670  8.3557e-14  5.4463e-16
tfn0m410-kb98-20210907-0259-e91.fits.fz  59465.190657350  59465.190776355  7670  7.9118e-14  5.2313e-16
tfn0m410-kb98-20210908-0150-e91.fits.fz  59466.113378936  59466.113497975  7670  6.7075e-14  7.1085e-16
tfn0m410-kb98-20210909-0164-e91.fits.fz  59467.074376054  59467.074495128  7670  7.2926e-14  5.3674e-16
tfn0m410-kb98-20210909-0167-e91.fits.fz  59467.083707304  59467.083826320  7670  7.3730e-14  5.1276e-16
tfn0m410-kb98-20210909-0170-e91.fits.fz  59467.094143727  59467.094262755  7670  7.4011e-14  5.2134e-16
tfn0m410-kb98-20210909-0173-e91.fits.fz  59467.104548230  59467.104667223  7670  7.3564e-14  5.2042e-16
tfn0m410-kb98-20210909-0193-e91.fits.fz  59467.135320475  59467.135439479  7670  7.4168e-14  4.9368e-16
ogg0m406-kb27-20210909-0215-e91.fits.fz  59467.626566065  59467.626681112  7670  7.9041e-14  3.7785e-16
ogg0m406-kb27-20210910-0159-e91.fits.fz  59468.490664329  59468.490779306  7670  7.9647e-14  3.8831e-16
tfn0m410-kb98-20210911-0226-e91.fits.fz  59469.124748646  59469.124867697  7670  6.1106e-14  1.5216e-15
tfn0m410-kb98-20210911-0229-e91.fits.fz  59469.135089121  59469.135208183  7670  6.7225e-14  5.2891e-16
tfn0m410-kb98-20210911-0232-e91.fits.fz  59469.145601841  59469.145720880  7670  6.8446e-14  5.3156e-16
tfn0m410-kb98-20210911-0235-e91.fits.fz  59469.155939260  59469.156058299  7670  6.8571e-14  5.4055e-16
tfn0m410-kb98-20210911-0277-e91.fits.fz  59469.235650232  59469.235769318  7670  7.1304e-14  5.0851e-16
tfn0m410-kb98-20210912-0204-e91.fits.fz  59470.101749213  59470.101868183  7670  8.0201e-14  5.4883e-16
tfn0m410-kb98-20210913-0161-e91.fits.fz  59471.090083172  59471.090202199  7670  7.6867e-14  5.6471e-16
tfn0m410-kb98-20210914-0286-e91.fits.fz  59472.087333369  59472.087452362  7670  8.1436e-14  4.6395e-16
tfn0m410-kb98-20210915-0289-e91.fits.fz  59473.169847963  59473.169967037  7670  7.9619e-14  4.5029e-16
elp0m411-kb92-20210916-0134-e91.fits.fz  59474.357447593  59474.357566598  7670  7.5046e-14  5.2811e-16
tfn0m410-kb98-20210917-0485-e91.fits.fz  59475.114700672  59475.114819700  7670  6.9659e-14  4.6369e-16
elp0m411-kb92-20210918-0161-e91.fits.fz  59476.370723542  59476.370842524  7670  8.4409e-14  5.6236e-16
tfn0m410-kb98-20210919-0174-e91.fits.fz  59477.108035475  59477.108154468  7670  8.1238e-14  4.7693e-16
tfn0m410-kb98-20210920-0316-e91.fits.fz  59478.093658496  59478.093777489  7670  7.1145e-14  9.1989e-16
tfn0m410-kb98-20210921-0384-e91.fits.fz  59479.101904445  59479.102023461  7670  8.2562e-14  4.7982e-16
ogg0m404-kb82-20211124-0118-e91.fits.fz  59543.288302246  59543.288417292  7670  7.5834e-14  3.1484e-16
ogg0m404-kb82-20211125-0156-e91.fits.fz  59544.288280811  59544.288395834  7670  7.5419e-14  2.9627e-16
ogg0m404-kb82-20211126-0140-e91.fits.fz  59545.288397420  59545.288512443  7670  8.1452e-14  4.5201e-16
ogg0m406-kb27-20211127-0118-e91.fits.fz  59546.277909839  59546.278024850  7670  8.6908e-14  3.8751e-16
elp0m411-kb92-20211128-0208-e91.fits.fz  59547.257992200  59547.258111239  7670  8.5240e-14  8.7374e-16
elp0m411-kb92-20211130-0164-e91.fits.fz  59549.153948762  59549.154067801  7670  7.9528e-14  6.6739e-16
elp0m411-kb92-20211130-0219-e91.fits.fz  59549.262223519  59549.262342547  7670  7.5061e-14  5.7497e-16
elp0m411-kb92-20211201-0229-e91.fits.fz  59550.258011332  59550.258130360  7670  8.0244e-14  5.4794e-16
elp0m411-kb92-20211203-0242-e91.fits.fz  59552.258067986  59552.258186991  7670  8.1592e-14  4.9940e-16
